    82156	2016-08-23 13:26:35	3	0	1	0
    87129	2016-08-23 13:26:45	3	0	1	0
    85096	2016-08-23 13:35:43	3	0	15	0
    66073	2016-08-23 17:01:44	3	0	15	0
    84011	2016-08-23 17:03:58	3	0	1	0
    74001	2016-08-23 17:04:05	3	0	1	0
    87129	2016-08-23 17:04:15	3	0	1	0
    95001	2016-08-23 17:04:21	3	0	1	0
    86027	2016-08-23 17:04:29	3	0	1	0
    88116	2016-08-23 17:04:41	3	0	15	0
    75006	2016-08-23 17:04:42	3	0	1	0
    63005	2016-08-23 17:05:28	3	0	15	0
    89083	2016-08-23 17:05:40	3	0	15	0
    75103	2016-08-23 17:07:29	3	0	15	0
    68057	2016-08-23 17:09:09	3	0	1	0
    78017	2016-08-23 17:09:13	3	0	1	0
    69065	2016-08-23 17:09:22	3	0	15	0
    63012	2016-08-23 17:10:37	3	0	1	0
    53014	2016-08-23 17:10:49	3	0	1	0
    87003	2016-08-23 17:11:02	3	0	15	0
    89080	2016-08-23 17:14:47	3	0	1	0
    90073	2016-08-23 17:14:50	3	0	1	0
    83136	2016-08-23 17:14:57	3	0	1	0
    94025	2016-08-23 17:15:07	3	0	1	0
    88020	2016-08-23 17:23:26	3	0	15	0
    80043	2016-08-23 17:24:20	3	0	1	0
    79112	2016-08-23 17:24:38	3	0	15	0
    80090	2016-08-23 17:25:08	3	0	15	0
    80053	2016-08-23 17:35:36	3	0	15	0
    80079	2016-08-23 17:35:42	3	0	15	0
    73044	2016-08-23 17:47:48	3	0	15	0
    89078	2016-08-23 17:50:21	3	0	15	0
    95008	2016-08-23 17:54:58	3	0	1	0
    93007	2016-08-23 17:55:06	3	0	1	0
    93020	2016-08-23 17:58:51	3	0	1	0
    94007	2016-08-23 17:59:01	3	0	1	0
    66001	2016-08-24 07:27:49	3	0	15	0
    94007	2016-08-24 07:32:21	3	0	1	0
    95016	2016-08-24 07:41:39	3	0	1	0
    87129	2016-08-24 07:44:07	3	0	1	0
    88093	2016-08-24 07:48:40	3	0	1	0
    89022	2016-08-24 07:52:32	3	0	1	0
    94025	2016-08-24 07:58:26	3	0	1	0
    79020	2016-08-24 08:00:33	3	0	1	0
    84011	2016-08-24 12:00:28	3	0	1	0
    94025	2016-08-24 12:01:28	3	0	1	0
    87129	2016-08-24 12:03:48	3	0	1	0
    62008	2016-08-24 12:04:00	3	0	1	0
    82156	2016-08-24 12:04:26	3	0	1	0
    79175	2016-08-24 12:04:42	3	0	15	0
    84156	2016-08-24 12:04:48	3	0	15	0
    79080	2016-08-24 12:06:53	3	0	15	0
    76016	2016-08-24 12:07:17	3	0	15	0
    66001	2016-08-24 12:08:32	3	0	15	0
    63004	2016-08-24 12:10:02	3	0	15	0
    79020	2016-08-24 12:10:13	3	0	1	0
    80079	2016-08-24 12:10:47	3	0	15	0
    69065	2016-08-24 12:11:27	3	0	15	0
    60018	2016-08-24 12:12:34	3	0	1	0
    53014	2016-08-24 12:13:00	3	0	1	0
    77059	2016-08-24 12:13:09	3	0	1	0
    66009	2016-08-24 12:16:04	3	0	1	0
    64009	2016-08-24 12:16:10	3	0	1	0
    63012	2016-08-24 12:16:26	3	0	1	0
    77021	2016-08-24 12:20:11	3	0	1	0
    76124	2016-08-24 12:23:25	3	0	1	0
    93020	2016-08-24 12:25:20	3	0	1	0
    94007	2016-08-24 12:25:33	3	0	1	0
    73044	2016-08-24 12:26:43	3	0	1	0
    83136	2016-08-24 12:27:48	3	0	1	0
    80043	2016-08-24 12:29:29	3	0	1	0
    80090	2016-08-24 12:29:34	3	0	1	0
    88020	2016-08-24 12:29:38	3	0	1	0
    91024	2016-08-24 12:30:33	3	0	1	0
    64009	2016-08-24 12:30:37	3	0	1	0
    89083	2016-08-24 12:31:13	3	0	1	0
    76124	2016-08-24 12:31:37	3	0	1	0
    66073	2016-08-24 12:31:48	3	0	1	0
    73044	2016-08-24 12:32:38	3	0	1	0
    65012	2016-08-24 12:33:07	3	0	1	0
    75020	2016-08-24 12:33:32	3	0	15	0
    71086	2016-08-24 12:34:03	3	0	15	0
    69065	2016-08-24 12:34:15	3	0	15	0
    95008	2016-08-24 12:35:43	3	0	1	0
    85012	2016-08-24 12:36:38	3	0	1	0
    79020	2016-08-24 12:38:03	3	0	1	0
    53014	2016-08-24 12:41:31	3	0	1	0
    63012	2016-08-24 12:41:58	3	0	1	0
    60046	2016-08-24 12:42:05	3	0	1	0
    60018	2016-08-24 12:43:31	3	0	1	0
    85096	2016-08-24 12:43:58	3	0	15	0
    95016	2016-08-24 12:44:47	3	0	1	0
    80079	2016-08-24 12:46:07	3	0	15	0
    77021	2016-08-24 12:46:33	3	0	1	0
    84008	2016-08-24 12:47:36	3	0	1	0
    77059	2016-08-24 12:47:44	3	0	1	0
    94007	2016-08-24 12:49:03	3	0	1	0
    88116	2016-08-24 12:50:16	3	0	15	0
    87129	2016-08-24 12:56:23	3	0	1	0
    87129	2016-08-24 15:47:58	3	0	1	0
    82156	2016-08-24 15:48:15	3	0	15	0
    84088	2016-08-24 15:53:15	3	0	15	0
    90087	2016-08-24 15:53:24	3	0	15	0
    86027	2016-08-24 17:00:45	3	0	15	0
    61020	2016-08-24 17:01:22	3	0	15	0
    66073	2016-08-24 17:01:30	3	0	1	0
    84023	2016-08-24 17:01:35	3	0	15	0
    62009	2016-08-24 17:02:33	3	0	15	0
    66001	2016-08-24 17:02:43	3	0	15	0
    84011	2016-08-24 17:04:14	3	0	1	0
    62008	2016-08-24 17:04:35	3	0	1	0
    75006	2016-08-24 17:05:24	3	0	15	0
    87129	2016-08-24 17:05:29	3	0	1	0
    79020	2016-08-24 17:06:00	3	0	1	0
    87003	2016-08-24 17:06:06	3	0	1	0
    65012	2016-08-24 17:06:11	3	0	1	0
    77059	2016-08-24 17:06:56	3	0	1	0
    89083	2016-08-24 17:07:42	3	0	15	0
    88116	2016-08-24 17:07:51	3	0	15	0
    89022	2016-08-24 17:08:22	3	0	1	0
    91024	2016-08-24 17:09:19	3	0	15	0
    63004	2016-08-24 17:10:02	3	0	15	0
    69065	2016-08-24 17:10:51	3	0	15	0
    87131	2016-08-24 17:12:13	3	0	15	0
    98923	2016-08-24 17:12:18	3	0	1	0
    98746	2016-08-24 17:12:27	3	0	15	0
    78017	2016-08-24 17:12:47	3	0	15	0
    76124	2016-08-24 17:15:34	3	0	1	0
    95016	2016-08-24 17:17:08	3	0	1	0
    83136	2016-08-24 17:17:36	3	0	1	0
    94025	2016-08-24 17:19:17	3	0	1	0
    53014	2016-08-24 17:23:04	3	0	1	0
    63012	2016-08-24 17:23:12	3	0	1	0
    60018	2016-08-24 17:23:58	3	0	1	0
    77104	2016-08-24 17:24:43	3	0	15	0
    80002	2016-08-24 17:24:58	3	0	15	0
    92004	2016-08-24 17:25:53	3	0	15	0
    79112	2016-08-24 17:26:22	3	0	15	0
    88020	2016-08-24 17:27:58	3	0	15	0
    80090	2016-08-24 17:28:14	3	0	15	0
    80079	2016-08-24 17:42:06	3	0	15	0
    76016	2016-08-24 17:42:20	3	0	15	0
    80053	2016-08-24 17:42:46	3	0	15	0
    67065	2016-08-24 17:43:32	3	0	15	0
    73044	2016-08-24 18:07:38	3	0	15	0
    93020	2016-08-24 18:08:11	3	0	15	0
    66001	2016-08-24 18:08:22	3	0	15	0
    94007	2016-08-24 18:08:26	3	0	15	0
    54026	2016-08-25 06:18:22	3	0	15	0
    61011	2016-08-25 07:27:10	3	0	15	0
    89083	2016-08-25 07:27:38	3	0	15	0
    94007	2016-08-25 07:32:30	3	0	1	0
    81021	2016-08-25 07:36:50	3	0	1	0
    94025	2016-08-25 07:45:25	3	0	1	0
    85096	2016-08-25 07:47:51	3	0	15	0
    95016	2016-08-25 07:56:29	3	0	1	0
    81021	2016-08-25 12:00:26	3	0	1	0
    84023	2016-08-25 12:00:38	3	0	1	0
    79011	2016-08-25 12:00:44	3	0	1	0
    88014	2016-08-25 12:01:00	3	0	1	0
    86075	2016-08-25 12:01:36	3	0	1	0
    94025	2016-08-25 12:01:46	3	0	1	0
    87129	2016-08-25 12:01:59	3	0	1	0
    90073	2016-08-25 12:02:03	3	0	1	0
    79175	2016-08-25 12:02:15	3	0	1	0
    75006	2016-08-25 12:02:27	3	0	1	0
    79020	2016-08-25 12:03:10	3	0	1	0
    82156	2016-08-25 12:03:21	3	0	1	0
    59009	2016-08-25 12:03:49	3	0	1	0
    60046	2016-08-25 12:04:31	3	0	15	0
    68001	2016-08-25 12:05:25	3	0	15	0
    80079	2016-08-25 12:07:30	3	0	15	0
    63012	2016-08-25 12:08:22	3	0	1	0
    76135	2016-08-25 12:08:40	3	0	15	0
